country,company,wiki_url,official_sites,possible_official_sites,status_note,company_summary
Croatia,Vindija,https://en.wikipedia.org/wiki/Vindija_(company),http://www.vindija.hr/,,Confirmed,Vindija is Croatian food company based in Varaždin. Vindija is mainly known for its dairy products and beverages.
Croatia,Zvečevo,https://en.wikipedia.org/wiki/Zve%C4%8Devo,http://www.zvecevo.hr/en/,,Confirmed,"Zvečevo is a Croatian food company, specializing in confectionery products and spirits. The company was founded as Stock Cognac Medicinal in 1921 in Požega and produced strong alcoholic drinks. The company was rented to Nestlé from 1936 until 1946, when it also started producing chocolate and candy ..."
Cuba,José Arechabala S.A.,https://en.wikipedia.org/wiki/Jos%C3%A9_Arechabala_S.A.,,,Manual Check Required,"José Arechabala S.A. (founded as La Vizcaya in 1878) was one of the Cuban conglomerates within the sugar and alcoholic beverages industries. Headquartered in Cárdenas, Matanzas, it is known for Havana Club rum from 1934 until 1960."
Denmark,Arla Foods,https://en.wikipedia.org/wiki/Arla_Foods,http://arla.com,,Confirmed,"Arla Foods is a Danish/Swedish multinational co-operative based in Viby, Denmark. It is the fifth biggest dairy company in the world and the largest producer of dairy products in Scandinavia and the United Kingdom. Arla Foods was formed as the result of a merger between the Swedish dairy co-operativ..."
Denmark,Carlsberg Group,https://en.wikipedia.org/wiki/Carlsberg_Group,https://www.carlsberggroup.com,,Confirmed,"Carlsberg A/S (/ˈkɑːrlzbɜːrɡ/ KARLZ-burg, Danish: ) is a Danish multinational brewer. Founded in 1847 by J. C. Jacobsen, the company's headquarters is in Copenhagen, Denmark. Since Jacobsen's death in 1887, the majority owner of the company has been the Carlsberg Foundation. The company's flagship b..."
Denmark,Chr. Hansen,https://en.wikipedia.org/wiki/Chr._Hansen,http://www.chr-hansen.com/,,Confirmed,"Chr. Hansen A/S was a biotechnology company based in Hørsholm, Denmark. The company is a supplier of bacteria cultures, probiotics, enzymes and human milk oligosaccharides. Its products are used in the production of fresh dairy, cheese, meat, seafood, fermented beverages, dairy and meat alternatives..."
Denmark,Co-Ro Food,https://en.wikipedia.org/wiki/Co-Ro_Food,http://www.co-ro.com/,,Confirmed,"CO-RO is a manufacturer of fruit-based uncarbonated soft drinks based in Frederikssund, Denmark. The company was founded by the brothers Flemming and Jep Petersen in 1942. It has production in 11 countries and had revenues of DKK 1.65 billion in 2012."
Denmark,Danish Agro,https://en.wikipedia.org/wiki/Danish_Agro,http://www.danishagro.dk/,,Confirmed,"Danish Agro is a cooperative farm supply company headquartered in Karise south of Copenhagen, Denmark. It is owned by 12,000 Danish farmers."
Denmark,Danish Crown AmbA,https://en.wikipedia.org/wiki/Danish_Crown_AmbA,http://danishcrown.com,,Confirmed,"Danish Crown is an internationally oriented Danish food company with butchery operations, processing and sales of primarily pork and beef. Through a number of subsidiaries, the group is widely represented within the food industry with various food products. The CEO is Niels Duedahl and the headquart..."
Denmark,DAVA Foods,https://en.wikipedia.org/wiki/DAVA_Foods,https://www.dava.dk,,Confirmed,"DAVA Foods A/S (formerly Hedegaard Foods A/S) is a Danish food manufacturing, distribution and packing company based in Hadsund, Denmark, specialising in eggs and plant-based foodstuffs. The group has subsidiaries in Denmark, Norway, Sweden, Finland, and Estonia and is the largest supplier of whole ..."
Denmark,Friis-Holm,https://en.wikipedia.org/wiki/Friis-Holm,http://www.friisholmchokolade.dk/,,Confirmed,"Friis-Holm is a Danish bean-to-bar chocolate manufacturer founded by Mikkel Friis-Holm Ottosen and operating out of Herslev village in Lejre Municipality, Denmark."
Denmark,Kohberg Bakery Group,https://en.wikipedia.org/wiki/Kohberg_Bakery_Group,http://www.kohberg.dk/,,Confirmed,"Kohberg Bakery Group is a Danish food producing company that makes bread and cakes. The company is fully owned by Koff, a family-owned holding company based in Aabenraa."
Denmark,Knuthenlund,https://en.wikipedia.org/wiki/Knuthenlund,,,Manual Check Required,Knuthenlund is a biodynamic agricultural estate on the island of Lolland in southeastern Denmark. The estate has an area of 960 hectares. It is known for its goat and sheep milk cheeses. Knuthenlund also produces a range of other food products which are sold through Irma stores as well as to Micheli...
Denmark,Løgismose Meyers,https://en.wikipedia.org/wiki/L%C3%B8gismose_Meyers,http://www.loegismosemeyers.dk,,Confirmed,"Løgismose Meyers is a food company based in Copenhagen, Denmark. It produces and purveys a wide range of food products under the Løgismose and Meyers brands and is also active in the market for foodservice. It owns the chains Meyers Bageri (Meyer's Bakery), Meyers Diner and Meyers Madhus."
Denmark,Stauning Whisky,https://en.wikipedia.org/wiki/Stauning_Whisky,,,Manual Check Required,Stauning Whisky is a whisky distillery in Denmark. It is located in the western part of Jutland just south of a small village called Stauning near Skjern. The distillery was founded in May 2005 by nine Danish whisky enthusiasts and is the oldest whisky distillery in the Kingdom of Denmark. The idea ...
Denmark,Toms International,https://en.wikipedia.org/wiki/Toms_International,http://www.tomsgroup.com,,Confirmed,"Toms International is a Danish chocolate, liquorice and sugar confectionery producer, headquartered in Ballerup, Denmark. The company produces around 50,000 tons of chocolate and sugar confectionery annually which it supplies to customers in Denmark, Sweden, Norway and the United Kingdom. The compan..."
Finland,Atria,https://en.wikipedia.org/wiki/Atria_(company),https://www.atria.com/en/,,Confirmed,"Atria Plc (natively Atria Oyj) is a Finnish food industry company. Atria's roots date from 1903, when a co-operative for livestock sales was founded. Atria is listed on the Helsinki stock exchange, NASDAQ OMX Helsinki. Atria Group is divided into three business areas, which are Atria Finland, Atria ..."
Finland,Fazer,https://en.wikipedia.org/wiki/Fazer,https://www.fazer.com/,,Confirmed,"Fazer (Finnish pronunciation: , Finland Swedish pronunciation: ) is one of the largest corporations in the Finnish food industry. The company was founded by Karl Fazer in 1891, as a ""French-Russian café"" in central Helsinki. Today, it employs over 6,000 people across Finland, Sweden, Latvia, Lithuan..."
Finland,HKScan,https://en.wikipedia.org/wiki/HKScan,,https://www.hkfoods.com/en/,Potential,"HKFoods Plc (Nasdaq Helsinki: HKFOODS) is a Finnish manufacturer of meat foods and products, but nowadays its product range also includes ready meals. It is based in Turku. In the 1990s and 2000s the company – by then known as HK Ruokatalo Oy – targeted the international market, acquiring meat produ..."
Finland,Kaslink Foods,https://en.wikipedia.org/wiki/Kaslink_Foods,,,Manual Check Required,"Kaslink Foods Ltd, founded in the year of 2001, is a Finnish dairy company based in Kouvola, Finland. The company specializes in milk and cream-based products, as well as a variety of sauces and sauce bases. Kaslink is the largest privately owned dairy business in Finland."
Finland,Paulig,https://en.wikipedia.org/wiki/Paulig,http://www.pauliggroup.com/,,Confirmed,"Paulig is an international, family-owned food and drink company, founded in 1876. Paulig offers a wide variety of Tex-Mex products and concepts, snacks, coffees, World Foods and spices. Among the company's brands are Santa Maria, Paulig, Conimex, Poco Loco and Zanuy. Paulig also manufactures product..."
Finland,Raisio Group,https://en.wikipedia.org/wiki/Raisio_Group,http://www.raisiogroup.com/,,Confirmed,"Raisio Oyj, known internationally as Raisio Group, is a Finnish food production company. Raisio Group's international brands are Benecol and Elovena."
Finland,Valio,https://en.wikipedia.org/wiki/Valio,,http://www.valio.com,Potential,"Valio Ltd (Finnish: Valio Oy) is a Finnish dairy and food company founded in 1905. Valio is a significant participant in the global dairy ingredients market and Finland’s largest milk processor, with Valio dairy farmers producing about 80% of the country’s milk. Valio’s product development is based ..."
France,Alter Eco,https://en.wikipedia.org/wiki/Alter_Eco,,,Manual Check Required,"Alter Eco refers to two alternative trading organizations, the first of which was founded in 1998 by Tristan Lecomte in France, and followed by Mathieu Senard and Edouard Rollet in the United States, and Ilse Keijzer in Australia."
France,Amorino,https://en.wikipedia.org/wiki/Amorino_(company),http://www.amorino.com/en/,,Confirmed,"Amorino is a French multinational chain of gelato boutiques headquartered outside of Paris, France. The company was founded in 2002 by Cristiano Sereni and Paolo Benassi, two childhood friends from Reggio Emilia. The first boutique opened on Île Saint-Louis in 2002, and offers gelato and sorbetto ma..."
France,Bel Group,https://en.wikipedia.org/wiki/Bel_Group,,http://www.bel-group.com/,Potential,Bel S.A. (a.k.a. Groupe Bel or Fromageries Bel in French) is a multinational cheese marketer centered in France.
France,Biscuiterie Saint-Michel,https://en.wikipedia.org/wiki/Biscuiterie_Saint-Michel,,http://www.stmichel.fr,Potential,"Biscuiterie Saint-Michel is a French food company, a subsidiary of St Michel Biscuits, which produces and markets dry pastries (cookies) under the St-Michel brand name. It was founded in 1905 in the coastal town of Saint-Michel-Chef-Chef, where is still standing the original factory. However, the he..."
France,Biscuits Fossier,https://en.wikipedia.org/wiki/Biscuits_Fossier,http://www.fossier.fr/,,Confirmed,"Biscuits Fossier is a Reims, France based manufacturer of biscuits, gingerbread, sweets and marzipan-based confectionery. The tradition of baking goes back to 1430 in the city of Reims, with the foundation of the Guild of Baking. Around 1690, Champagne bakers created a recipe for enjoying the warm b..."
France,Bonduelle,https://en.wikipedia.org/wiki/Bonduelle,,http://www.bonduelle.com,Potential,Bonduelle is a French company producing processed vegetables.
France,Bongrain,https://en.wikipedia.org/wiki/Bongrain,https://www.savencia-fromagedairy.com/en/,,Confirmed,"Savencia Fromage & Dairy, named Bongrain until 2015, is a French food company specializing in the production of cheeses. Brands include Saint Agur Blue, Saint Albray, Etorki, Alouette and Pié d'Angloys. An independent family group, it is owned by the Bongrain family, via the Savencia Saveurs & Spéci..."
France,Bonnat Chocolates,https://en.wikipedia.org/wiki/Bonnat_Chocolates,,,Manual Check Required,"Chocolat Bonnat, also known as Bonnat Chocolatier, is a French chocolate manufacturer based in the small town of Voiron. Established in 1884 by Felix Bonnat, the business has been handed down from generation to generation. As of 2025, the Maitre-Chocolatier is Stéphane Bonnat."
France,Castel Group,https://en.wikipedia.org/wiki/Castel_Group,,http://www.barondelestac.com,Potential,"Castel Group (French Groupe Castel) is a French beverage company. It was established in 1949 by Pierre Castel, who continues to run the company as a family-owned concern. Castel is the largest French wine producer and owns the biggest French and foreign wine brands distributed in France. Castel Grou..."
France,Comigel,https://en.wikipedia.org/wiki/Comigel,http://www.comigel.com/,,Confirmed,"Comigel S.A.S. is a privately owned French food processing company, headquartered in Metz."
France,Compagnie des Fromages et RichesMonts,https://en.wikipedia.org/wiki/Compagnie_des_Fromages_et_RichesMonts,http://www.cfrcheese.com/,,Confirmed,"Compagnie des Fromages et RichesMonts (CF&R) is a French food-processing company, specialized in the manufacturing and the marketing of French cheese, more specifically traditional French soft cheese (such as camembert and brie) and raclette cheese. CF&R is currently present, with its leading brands..."
France,Cooperl Arc Atlantique,https://en.wikipedia.org/wiki/Cooperl_Arc_Atlantique,,,Manual Check Required,Cooperl Arc Atlantique (a.k.a. Cooperl) is the largest pork processing company in France.
France,Dalloyau,https://en.wikipedia.org/wiki/Dalloyau,http://www.dalloyau.fr,,Confirmed,"Dalloyau (French pronunciation: ) is a Paris-based food company founded in 1682. Dalloyau is a family-owned and independent business. In 1993, Nadine Gavillon-Bernardé became the company's CEO. Since 2001, the company is a member of the ""Comité Colbert"". Dalloyau opened its first shop abroad in 1982..."
France,Danone,https://en.wikipedia.org/wiki/Danone,https://www.danone.com/,,Confirmed,"Danone S.A. (French pronunciation: ) is a French multinational food-products corporation based in Paris. It was founded in 1919 in Barcelona, Spain. It is listed on Euronext Paris, where it is a component of the CAC 40 stock market index. Some of the company's products are branded Dannon in the Unit..."
